filename,beta,gamma,sim_id,num_rows,max_time,generated_at
b0.60_g0.80_sim21.csv,0.6,0.8,21,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim22.csv,0.6,0.8,22,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim23.csv,0.6,0.8,23,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim24.csv,0.6,0.8,24,9,8.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim25.csv,0.6,0.8,25,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim26.csv,0.6,0.8,26,12,11.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim27.csv,0.6,0.8,27,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim28.csv,0.6,0.8,28,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim29.csv,0.6,0.8,29,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim30.csv,0.6,0.8,30,11,10.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim31.csv,0.6,0.8,31,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim32.csv,0.6,0.8,32,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim33.csv,0.6,0.8,33,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim34.csv,0.6,0.8,34,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim35.csv,0.6,0.8,35,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim36.csv,0.6,0.8,36,9,8.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim37.csv,0.6,0.8,37,11,10.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim38.csv,0.6,0.8,38,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim39.csv,0.6,0.8,39,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim40.csv,0.6,0.8,40,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim41.csv,0.6,0.8,41,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim42.csv,0.6,0.8,42,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim43.csv,0.6,0.8,43,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim44.csv,0.6,0.8,44,11,10.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim45.csv,0.6,0.8,45,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim46.csv,0.6,0.8,46,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim47.csv,0.6,0.8,47,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim48.csv,0.6,0.8,48,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.80_sim49.csv,0.6,0.8,49,10,9.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim0.csv,0.6,0.9,0,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim1.csv,0.6,0.9,1,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim2.csv,0.6,0.9,2,11,10.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim3.csv,0.6,0.9,3,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim4.csv,0.6,0.9,4,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim5.csv,0.6,0.9,5,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim6.csv,0.6,0.9,6,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim7.csv,0.6,0.9,7,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim8.csv,0.6,0.9,8,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim9.csv,0.6,0.9,9,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim10.csv,0.6,0.9,10,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim11.csv,0.6,0.9,11,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim12.csv,0.6,0.9,12,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim13.csv,0.6,0.9,13,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim14.csv,0.6,0.9,14,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim15.csv,0.6,0.9,15,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim16.csv,0.6,0.9,16,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim17.csv,0.6,0.9,17,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim18.csv,0.6,0.9,18,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim19.csv,0.6,0.9,19,4,3.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim20.csv,0.6,0.9,20,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim21.csv,0.6,0.9,21,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim22.csv,0.6,0.9,22,9,8.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim23.csv,0.6,0.9,23,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim24.csv,0.6,0.9,24,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim25.csv,0.6,0.9,25,4,3.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim26.csv,0.6,0.9,26,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim27.csv,0.6,0.9,27,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim28.csv,0.6,0.9,28,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim29.csv,0.6,0.9,29,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim30.csv,0.6,0.9,30,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim31.csv,0.6,0.9,31,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim32.csv,0.6,0.9,32,4,3.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim33.csv,0.6,0.9,33,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim34.csv,0.6,0.9,34,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim35.csv,0.6,0.9,35,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim36.csv,0.6,0.9,36,9,8.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim37.csv,0.6,0.9,37,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim38.csv,0.6,0.9,38,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim39.csv,0.6,0.9,39,12,11.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim40.csv,0.6,0.9,40,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim41.csv,0.6,0.9,41,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim42.csv,0.6,0.9,42,8,7.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim43.csv,0.6,0.9,43,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim44.csv,0.6,0.9,44,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim45.csv,0.6,0.9,45,9,8.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim46.csv,0.6,0.9,46,7,6.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim47.csv,0.6,0.9,47,5,4.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim48.csv,0.6,0.9,48,6,5.0,2025-04-07T21:22:44.761847
b0.60_g0.90_sim49.csv,0.6,0.9,49,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim0.csv,0.6,1.0,0,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim1.csv,0.6,1.0,1,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim2.csv,0.6,1.0,2,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim3.csv,0.6,1.0,3,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim4.csv,0.6,1.0,4,9,8.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim5.csv,0.6,1.0,5,4,3.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim6.csv,0.6,1.0,6,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim7.csv,0.6,1.0,7,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim8.csv,0.6,1.0,8,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim9.csv,0.6,1.0,9,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim10.csv,0.6,1.0,10,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim11.csv,0.6,1.0,11,4,3.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim12.csv,0.6,1.0,12,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim13.csv,0.6,1.0,13,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim14.csv,0.6,1.0,14,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim15.csv,0.6,1.0,15,4,3.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim16.csv,0.6,1.0,16,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim17.csv,0.6,1.0,17,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim18.csv,0.6,1.0,18,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim19.csv,0.6,1.0,19,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim20.csv,0.6,1.0,20,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim21.csv,0.6,1.0,21,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim22.csv,0.6,1.0,22,4,3.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim23.csv,0.6,1.0,23,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim24.csv,0.6,1.0,24,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim25.csv,0.6,1.0,25,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim26.csv,0.6,1.0,26,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim27.csv,0.6,1.0,27,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim28.csv,0.6,1.0,28,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim29.csv,0.6,1.0,29,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim30.csv,0.6,1.0,30,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim31.csv,0.6,1.0,31,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim32.csv,0.6,1.0,32,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim33.csv,0.6,1.0,33,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim34.csv,0.6,1.0,34,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim35.csv,0.6,1.0,35,9,8.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim36.csv,0.6,1.0,36,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim37.csv,0.6,1.0,37,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim38.csv,0.6,1.0,38,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim39.csv,0.6,1.0,39,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim40.csv,0.6,1.0,40,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim41.csv,0.6,1.0,41,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim42.csv,0.6,1.0,42,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim43.csv,0.6,1.0,43,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim44.csv,0.6,1.0,44,3,2.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim45.csv,0.6,1.0,45,6,5.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim46.csv,0.6,1.0,46,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim47.csv,0.6,1.0,47,5,4.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim48.csv,0.6,1.0,48,7,6.0,2025-04-07T21:22:44.761847
b0.60_g1.00_sim49.csv,0.6,1.0,49,4,3.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim0.csv,0.7000000000000001,0.1,0,31,30.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim1.csv,0.7000000000000001,0.1,1,56,55.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim2.csv,0.7000000000000001,0.1,2,70,69.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim3.csv,0.7000000000000001,0.1,3,69,68.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim4.csv,0.7000000000000001,0.1,4,47,46.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim5.csv,0.7000000000000001,0.1,5,45,44.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim6.csv,0.7000000000000001,0.1,6,52,51.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim7.csv,0.7000000000000001,0.1,7,38,37.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim8.csv,0.7000000000000001,0.1,8,54,53.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim9.csv,0.7000000000000001,0.1,9,60,59.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim10.csv,0.7000000000000001,0.1,10,62,61.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim11.csv,0.7000000000000001,0.1,11,62,61.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim12.csv,0.7000000000000001,0.1,12,58,57.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim13.csv,0.7000000000000001,0.1,13,77,76.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim14.csv,0.7000000000000001,0.1,14,41,40.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim15.csv,0.7000000000000001,0.1,15,60,59.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim16.csv,0.7000000000000001,0.1,16,33,32.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim17.csv,0.7000000000000001,0.1,17,62,61.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim18.csv,0.7000000000000001,0.1,18,65,64.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim19.csv,0.7000000000000001,0.1,19,36,35.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim20.csv,0.7000000000000001,0.1,20,63,62.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim21.csv,0.7000000000000001,0.1,21,48,47.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim22.csv,0.7000000000000001,0.1,22,39,38.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim23.csv,0.7000000000000001,0.1,23,64,63.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim24.csv,0.7000000000000001,0.1,24,44,43.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim25.csv,0.7000000000000001,0.1,25,57,56.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim26.csv,0.7000000000000001,0.1,26,77,76.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim27.csv,0.7000000000000001,0.1,27,66,65.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim28.csv,0.7000000000000001,0.1,28,51,50.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim29.csv,0.7000000000000001,0.1,29,44,43.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim30.csv,0.7000000000000001,0.1,30,65,64.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim31.csv,0.7000000000000001,0.1,31,49,48.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim32.csv,0.7000000000000001,0.1,32,50,49.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim33.csv,0.7000000000000001,0.1,33,42,41.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim34.csv,0.7000000000000001,0.1,34,49,48.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim35.csv,0.7000000000000001,0.1,35,60,59.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim36.csv,0.7000000000000001,0.1,36,43,42.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim37.csv,0.7000000000000001,0.1,37,75,74.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim38.csv,0.7000000000000001,0.1,38,59,58.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim39.csv,0.7000000000000001,0.1,39,49,48.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim40.csv,0.7000000000000001,0.1,40,50,49.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim41.csv,0.7000000000000001,0.1,41,63,62.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim42.csv,0.7000000000000001,0.1,42,54,53.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim43.csv,0.7000000000000001,0.1,43,39,38.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim44.csv,0.7000000000000001,0.1,44,53,52.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim45.csv,0.7000000000000001,0.1,45,43,42.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim46.csv,0.7000000000000001,0.1,46,46,45.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim47.csv,0.7000000000000001,0.1,47,40,39.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim48.csv,0.7000000000000001,0.1,48,70,69.0,2025-04-07T21:22:44.761847
b0.70_g0.10_sim49.csv,0.7000000000000001,0.1,49,63,62.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim0.csv,0.7000000000000001,0.2,0,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim1.csv,0.7000000000000001,0.2,1,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim2.csv,0.7000000000000001,0.2,2,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim3.csv,0.7000000000000001,0.2,3,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim4.csv,0.7000000000000001,0.2,4,31,30.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim5.csv,0.7000000000000001,0.2,5,46,45.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim6.csv,0.7000000000000001,0.2,6,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim7.csv,0.7000000000000001,0.2,7,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim8.csv,0.7000000000000001,0.2,8,26,25.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim9.csv,0.7000000000000001,0.2,9,21,20.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim10.csv,0.7000000000000001,0.2,10,20,19.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim11.csv,0.7000000000000001,0.2,11,20,19.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim12.csv,0.7000000000000001,0.2,12,34,33.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim13.csv,0.7000000000000001,0.2,13,26,25.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim14.csv,0.7000000000000001,0.2,14,36,35.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim15.csv,0.7000000000000001,0.2,15,21,20.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim16.csv,0.7000000000000001,0.2,16,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim17.csv,0.7000000000000001,0.2,17,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim18.csv,0.7000000000000001,0.2,18,21,20.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim19.csv,0.7000000000000001,0.2,19,31,30.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim20.csv,0.7000000000000001,0.2,20,38,37.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim21.csv,0.7000000000000001,0.2,21,39,38.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim22.csv,0.7000000000000001,0.2,22,20,19.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim23.csv,0.7000000000000001,0.2,23,25,24.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim24.csv,0.7000000000000001,0.2,24,23,22.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim25.csv,0.7000000000000001,0.2,25,24,23.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim26.csv,0.7000000000000001,0.2,26,27,26.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim27.csv,0.7000000000000001,0.2,27,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim28.csv,0.7000000000000001,0.2,28,27,26.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim29.csv,0.7000000000000001,0.2,29,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim30.csv,0.7000000000000001,0.2,30,25,24.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim31.csv,0.7000000000000001,0.2,31,26,25.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim32.csv,0.7000000000000001,0.2,32,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim33.csv,0.7000000000000001,0.2,33,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim34.csv,0.7000000000000001,0.2,34,26,25.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim35.csv,0.7000000000000001,0.2,35,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim36.csv,0.7000000000000001,0.2,36,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim37.csv,0.7000000000000001,0.2,37,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim38.csv,0.7000000000000001,0.2,38,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim39.csv,0.7000000000000001,0.2,39,36,35.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim40.csv,0.7000000000000001,0.2,40,39,38.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim41.csv,0.7000000000000001,0.2,41,25,24.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim42.csv,0.7000000000000001,0.2,42,32,31.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim43.csv,0.7000000000000001,0.2,43,27,26.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim44.csv,0.7000000000000001,0.2,44,24,23.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim45.csv,0.7000000000000001,0.2,45,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim46.csv,0.7000000000000001,0.2,46,23,22.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim47.csv,0.7000000000000001,0.2,47,23,22.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim48.csv,0.7000000000000001,0.2,48,30,29.0,2025-04-07T21:22:44.761847
b0.70_g0.20_sim49.csv,0.7000000000000001,0.2,49,28,27.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim0.csv,0.7000000000000001,0.30000000000000004,0,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim1.csv,0.7000000000000001,0.30000000000000004,1,14,13.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim2.csv,0.7000000000000001,0.30000000000000004,2,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim3.csv,0.7000000000000001,0.30000000000000004,3,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim4.csv,0.7000000000000001,0.30000000000000004,4,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim5.csv,0.7000000000000001,0.30000000000000004,5,16,15.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim6.csv,0.7000000000000001,0.30000000000000004,6,29,28.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim7.csv,0.7000000000000001,0.30000000000000004,7,15,14.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim8.csv,0.7000000000000001,0.30000000000000004,8,21,20.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim9.csv,0.7000000000000001,0.30000000000000004,9,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim10.csv,0.7000000000000001,0.30000000000000004,10,12,11.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim11.csv,0.7000000000000001,0.30000000000000004,11,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim12.csv,0.7000000000000001,0.30000000000000004,12,13,12.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim13.csv,0.7000000000000001,0.30000000000000004,13,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim14.csv,0.7000000000000001,0.30000000000000004,14,13,12.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim15.csv,0.7000000000000001,0.30000000000000004,15,14,13.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim16.csv,0.7000000000000001,0.30000000000000004,16,25,24.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim17.csv,0.7000000000000001,0.30000000000000004,17,17,16.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim18.csv,0.7000000000000001,0.30000000000000004,18,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim19.csv,0.7000000000000001,0.30000000000000004,19,15,14.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim20.csv,0.7000000000000001,0.30000000000000004,20,10,9.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim21.csv,0.7000000000000001,0.30000000000000004,21,15,14.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim22.csv,0.7000000000000001,0.30000000000000004,22,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim23.csv,0.7000000000000001,0.30000000000000004,23,12,11.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim24.csv,0.7000000000000001,0.30000000000000004,24,14,13.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim25.csv,0.7000000000000001,0.30000000000000004,25,16,15.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim26.csv,0.7000000000000001,0.30000000000000004,26,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim27.csv,0.7000000000000001,0.30000000000000004,27,23,22.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim28.csv,0.7000000000000001,0.30000000000000004,28,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim29.csv,0.7000000000000001,0.30000000000000004,29,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim30.csv,0.7000000000000001,0.30000000000000004,30,17,16.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim31.csv,0.7000000000000001,0.30000000000000004,31,19,18.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim32.csv,0.7000000000000001,0.30000000000000004,32,22,21.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim33.csv,0.7000000000000001,0.30000000000000004,33,16,15.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim34.csv,0.7000000000000001,0.30000000000000004,34,17,16.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim35.csv,0.7000000000000001,0.30000000000000004,35,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim36.csv,0.7000000000000001,0.30000000000000004,36,18,17.0,2025-04-07T21:22:44.761847
b0.70_g0.30_sim37.csv,0.7000000000000001,0.30000000000000004,37,18,17.0,2025-04-07T21:22:44.761847
